order,P,T,L,ST
175,77566023.18490042,34.660539058586835,1.453034563858479,1.7259345653186225e-08
176,77509024.15317021,34.66781835478857,1.46036073760857,1.6833495711796724e-08
177,77450576.42850736,34.67498656674718,1.467729445985847,1.639518336292833e-08
178,77390695.71547976,34.68203721844827,1.475138611051613,1.5956819992429316e-08
179,77329439.67797661,34.688985104736126,1.482590840460687,1.5530918427604293e-08
180,77266829.76469348,34.69582446260017,1.490084105679346,1.5092335234319672e-08
181,77202894.61667329,34.70255722625827,1.497618451868527,1.4666086911793222e-08
182,77137691.70456874,34.70919720435418,1.505196266194187,1.4227065354619108e-08
183,77071179.36599317,34.715709890679555,1.512808978005305,1.378764812043288e-08
184,77003436.86402918,34.722122060605855,1.520462281951552,1.3360434592887816e-08
185,76934507.07335556,34.72844128797266,1.528157108517862,1.2920223624601912e-08
186,76864420.53779182,34.7346681911521,1.535893105618882,1.249215326627864e-08
187,76793107.07044323,34.74075958521524,1.543659905347333,1.2050846587410027e-08
188,76720733.58583367,34.7467806909048,1.551471451047966,1.1609005285935883e-08
189,76647242.38707909,34.75269425866129,1.559318938047584,1.1179150619782665e-08
190,76572702.34908114,34.75851918650066,1.567206019229105,1.0735969522715411e-08
191,76497068.35338932,34.764226854785385,1.575125641405876,1.0291976296295992e-08
192,76420416.65898217,34.76983769290429,1.583081722724188,9.859920242618391e-09
193,76342832.61046164,34.775383663967624,1.591081173171101,9.414361942064148e-09
194,76264241.16174607,34.78081732313357,1.599112398042854,8.967887340926819e-09
195,76184714.97287787,34.78616306788009,1.607180593021657,8.533242028689971e-09
196,76104289.59799477,34.791427165406574,1.615286490588507,8.08489724793911e-09
197,76022915.9682263,34.79657835947062,1.623422333892579,7.635498909684573e-09
198,75940817.46344478,34.80170529223711,1.631608320471449,7.185126224275218e-09
199,75857614.15162607,34.806634079860416,1.639803254053451,6.733516363770846e-09
